id,account_id,amount,transaction_requested_at,transaction_completed_at,status
2194545517210718208,444448607515852032,425.1,1589495374,1589495386,completed
648723525172759680,444448607515852032,1246.97,1595680551,None,failed
2016240209204826368,444448607515852032,904.01,1579934653,1579934668,completed
3054258781460055552,444448607515852032,1901.81,1585826789,1585826805,completed
1795678132977387776,444448607515852032,1643.68,1583892961,1583892973,completed
727104120180930816,444448607515852032,292.99,1589118580,1589118581,completed
1441987053413062656,444448607515852032,613.27,1604239230,1604239242,completed
649322527618441344,444448607515852032,1579.72,1586569977,1586569994,completed
3160729818557451776,444448607515852032,1390.83,1593544455,1593544458,completed
3375154766544237056,444448607515852032,1689.22,1589566587,1589566603,completed
2653961841301653504,444448607515852032,252.21,1608347411,1608347415,completed
1622559711086111232,1942018055174863104,1968.7,1602032910,1602032925,completed
1107838489109398272,1942018055174863104,1858.96,1600146718,1600146727,completed
1589074840392463616,1942018055174863104,94.32,1579149149,1579149165,completed
526427115565668160,1942018055174863104,1914.51,1597783741,1597783749,completed
2248860808473991168,1942018055174863104,1084.56,1607743235,1607743252,completed
2825440940537476608,1942018055174863104,1082.68,1608700421,1608700425,completed
310127283480495424,1942018055174863104,638.67,1599473988,1599473997,completed
1862928881734768896,1942018055174863104,327.03,1604056838,1604056854,completed
1039272894495121920,1942018055174863104,929.95,1578099271,1578099279,completed
671436926831149824,1942018055174863104,926.79,1598906293,1598906311,completed
1945780895011719680,1942018055174863104,782.46,1606968786,1606968795,completed
2943396167102322688,1942018055174863104,1231.81,1592870662,1592870665,completed
928988122748489344,1942018055174863104,1625.57,1602259375,1602259380,completed
1983565762583004160,1942018055174863104,1380.91,1592124318,1592124332,completed
2912133546022730240,1942018055174863104,1390.04,1595899627,1595899630,completed
1304267547418575616,1008078335988679680,1272.35,1592307152,1592307160,completed
1900690861350069760,1008078335988679680,742.08,1595495557,1595495566,completed
2130425060512212224,1008078335988679680,89.89,1591221951,1591221960,completed
334898553870849664,1008078335988679680,1947.91,1579630016,1579630026,completed
2255502349957384960,1008078335988679680,301.4,1596527079,1596527087,completed
2004304845564449536,1008078335988679680,565.42,1582454737,1582454737,completed
777913695555602688,1008078335988679680,1320.53,1587521380,1587521391,completed
2408898162491839488,1008078335988679680,1097.52,1588454523,1588454530,completed
1034532354023377408,1008078335988679680,337.54,1605497645,1605497646,completed
1343505620465397248,1008078335988679680,1625.96,1582786796,1582786814,completed
1294089616626405632,1008078335988679680,729.32,1601984885,1601984886,completed
2152524215291614464,1008078335988679680,494.79,1590482785,1590482802,completed
920736238327101952,1008078335988679680,533.11,1596054235,1596054251,completed
809400830139502464,1008078335988679680,448.05,1607263225,1607263241,completed
332134201778853440,1008078335988679680,1414.3,1596444838,1596444839,completed
2614728635934862848,1008078335988679680,975.38,1583811484,None,failed
140398617351065984,1008078335988679680,1546.46,1605736893,1605736901,completed
2738974563499324416,1008078335988679680,812.2,1594644193,1594644194,completed
2668973692113961472,1008078335988679680,333.58,1601836993,1601836993,completed
1799479099042012928,1008078335988679680,1175.54,1580047403,1580047422,completed
2388818748065156608,1008078335988679680,1253.6,1602351712,1602351719,completed
1107850312252363136,547111438728299328,611.98,1593898227,1593898230,completed
1889390923819400960,547111438728299328,583.77,1606558512,1606558520,completed
2306383914840328704,547111438728299328,281.87,1597075087,1597075104,completed
2721883989068418560,547111438728299328,131.58,1593617196,1593617203,completed
2270636099837260032,547111438728299328,59.97,1605074391,1605074396,completed
2860205323026502144,547111438728299328,1821.69,1583718087,1583718094,completed
1071790851917020672,547111438728299328,456.74,1601756065,1601756075,completed
1544373142483000832,547111438728299328,942.13,1604435771,1604435789,completed
1943708514236813568,547111438728299328,1066.34,1604491438,1604491454,completed
247356799512930880,547111438728299328,1994.55,1583924447,1583924454,completed
19341945147108864,547111438728299328,1523.88,1604392324,1604392330,completed
3242957597949391872,547111438728299328,1754.73,1602821925,1602821943,completed
1189047910382728192,547111438728299328,638.81,1578933084,1578933097,completed
1413572576095869696,385256455868570624,291.21,1588433868,1588433877,completed
1906242056746644224,385256455868570624,1679.15,1586217503,1586217504,completed
811301164003793792,385256455868570624,321.41,1579375932,1579375950,completed
414336524976534400,385256455868570624,1843.7,1609228101,None,failed
43059305010197768,385256455868570624,1638.3,1597392148,1597392154,completed
1115433428936397056,385256455868570624,159.42,1608743013,1608743017,completed
2112955404593682944,385256455868570624,838.97,1602653594,1602653612,completed
1716417649291756288,385256455868570624,546.69,1598966203,1598966214,completed
1827494293290928640,385256455868570624,1527.35,1605019455,1605019462,completed
710332357035514752,385256455868570624,397.66,1590787471,1590787487,completed
149861708090778432,385256455868570624,122.62,1606353299,1606353313,completed
412703907350401344,385256455868570624,1472.12,1597037366,1597037385,completed
1503233179887650816,385256455868570624,734.81,1600492202,1600492215,completed
2605759890374383104,385256455868570624,1065.13,1604703546,1604703552,completed
2376027743054347264,1494692996334307328,603.55,1592281849,None,failed
2932139129321866752,1494692996334307328,1274.64,1594638226,1594638233,completed
1731934095051801088,1494692996334307328,290.17,1587735609,1587735624,completed
1853905413674168320,1494692996334307328,199.76,1599039076,1599039077,completed
2350533164456305152,1494692996334307328,940.12,1599494682,1599494694,completed
32453509093894168,1494692996334307328,934.46,1584803797,1584803811,completed
1940895138641697536,1494692996334307328,547.88,1597364629,1597364630,completed
53148592676033640,1494692996334307328,1268.95,1596319204,1596319223,completed
1177264210153783296,1494692996334307328,1669.51,1586990618,1586990632,completed
1247259719952108544,1494692996334307328,1032.83,1605976994,1605977005,completed
1832979862340467968,1494692996334307328,613.96,1583353386,1583353401,completed
1451644815931956736,1494692996334307328,1329.47,1596735859,1596735873,completed
2549224846956242432,1494692996334307328,182.25,1585070301,1585070315,completed
1180660325492717056,1494692996334307328,1698.49,1598223783,1598223797,completed
3270402754003571200,1494692996334307328,1733.34,1595359112,1595359126,completed
2839518294381639168,1494692996334307328,805.57,1608156764,None,failed
491305549252631040,1494692996334307328,251.18,1591904933,None,failed
1389833586533573376,1820187336142483456,778.92,1602910495,1602910503,completed
2162342209163671040,1820187336142483456,1283.62,1582850660,1582850671,completed
3328511804403671552,1820187336142483456,1493.24,1584545413,1584545421,completed
3211933760501877760,1820187336142483456,1572.28,1591369970,1591369982,completed
219903613613758080,1820187336142483456,539.33,1605761605,1605761607,completed
1686474641066594560,1820187336142483456,784.92,1583165372,1583165385,completed
1328619775941604608,1820187336142483456,1065.99,1599033483,1599033502,completed
1486827961045291008,1820187336142483456,477.31,1598907876,1598907895,completed
1784696830277238016,1820187336142483456,1227.31,1604602798,1604602814,completed
30941409964080592,1849189859830672640,1103.17,1589080288,1589080299,completed
1029661187143469568,1849189859830672640,484.75,1604791419,1604791425,completed
1102172906911157760,1849189859830672640,1232.61,1590906428,1590906440,completed
3197657753661917184,1849189859830672640,1523.01,1580567546,1580567548,completed
1096244435261871360,1849189859830672640,13.76,1599730564,1599730564,completed
1669152059189360640,1849189859830672640,336.06,1593016356,1593016373,completed
1512745802312533760,1849189859830672640,905.66,1587600660,1587600672,completed
2728005583204276224,1849189859830672640,1914.23,1594308279,1594308295,completed
2489204279378859520,1849189859830672640,207.68,1598741783,1598741784,completed
586684795276137088,1849189859830672640,1170.33,1587936385,1587936398,completed
2747065046683190272,1849189859830672640,339.13,1608503986,1608504005,completed
1356203089154336768,1849189859830672640,86.1,1588835413,1588835427,completed
3136160817700632064,1849189859830672640,757.88,1599692986,1599692991,completed
975901003262552704,1849189859830672640,110.21,1598239214,1598239227,completed
2535462064384896512,1849189859830672640,1414.34,1590701384,1590701389,completed
1999985760459767040,1849189859830672640,95.76,1608324650,1608324661,completed
500792523833489984,1849189859830672640,110.34,1609275285,1609275288,completed
3292063978933369856,1849189859830672640,1048.44,1597075871,1597075887,completed
2973470814801207296,1849189859830672640,1266.5,1581578247,1581578254,completed
602568414511068928,2981128281433410048,1795.88,1582931221,1582931227,completed
2951909585565147136,2981128281433410048,514.87,1600261413,1600261429,completed
974953567927504256,2981128281433410048,249.33,1600483084,1600483091,completed
1416410843167149312,2981128281433410048,106.39,1608143433,1608143436,completed
1315850760274856448,2981128281433410048,280.87,1605088630,1605088630,completed
2896021702759896064,2981128281433410048,45.3,1578051586,1578051598,completed
2820523408146944512,2981128281433410048,1103.03,1592428031,1592428046,completed
3310611642856291840,2981128281433410048,34.98,1592878241,1592878249,completed
872737191024219776,2981128281433410048,358.76,1592295165,1592295184,completed
2010378233423715840,2981128281433410048,1321.17,1583171600,1583171617,completed
223876856265065600,2981128281433410048,1949.31,1604146957,1604146972,completed
1084501154471091328,2981128281433410048,528.69,1587984258,1587984264,completed
118976273284347408,2981128281433410048,1445.33,1596771234,1596771239,completed
1510494967677152256,1834106463392557312,578.83,1586721859,1586721860,completed
2001041392152227840,1834106463392557312,283.63,1603909394,1603909401,completed
2110755762669515520,1834106463392557312,1728.65,1585298069,1585298076,completed
2149021867769301504,1834106463392557312,1454.68,1591667737,1591667747,completed
583972272043811072,1834106463392557312,1836.54,1602692561,1602692580,completed
2257709700092604416,1834106463392557312,1593.14,1593018348,1593018354,completed
1331202641793556736,1834106463392557312,1958.55,1584469748,1584469756,completed
1754866617784101120,1834106463392557312,224.94,1580902911,1580902914,completed
565117475267840320,1834106463392557312,249.72,1588451757,1588451769,completed
210961754083587392,1834106463392557312,63.34,1593284369,1593284370,completed
1289805525340002560,1834106463392557312,1303.93,1584099936,1584099940,completed
1512184097405867264,1834106463392557312,1848.03,1584841150,1584841155,completed
2423577409720753664,1834106463392557312,574.02,1578445831,1578445847,completed
1228965043030603776,1834106463392557312,90.39,1585964529,1585964536,completed
100959128522369104,1834106463392557312,583.9,1601719492,1601719504,completed
1724272903788516608,1834106463392557312,228.94,1586404744,1586404757,completed
737529417008735104,1834106463392557312,1298.35,1578083001,1578083013,completed
1916905196694081792,1834106463392557312,1802.17,1602782257,1602782275,completed
871976253985708416,1834106463392557312,1468.67,1583208335,1583208336,completed
1955550581292939008,1834106463392557312,1020.32,1594553067,1594553084,completed
3227035678464854016,1834106463392557312,1687.19,1587419488,1587419489,completed
3066372344969195520,2412845775955738624,76.13,1588029996,1588030001,completed
566844039468145280,2412845775955738624,1061.52,1597805447,1597805456,completed
3128678026027050496,2412845775955738624,1583.5,1605215475,1605215490,completed
2379879576506132480,2412845775955738624,1371.59,1593028536,1593028537,completed
887460076797439488,2412845775955738624,1308.46,1595521501,1595521508,completed
1508157549445815808,2412845775955738624,861.3,1583156081,1583156083,completed
823088836164914688,2412845775955738624,631.33,1601147542,1601147545,completed
3389855484915523072,2412845775955738624,1931.94,1599579187,1599579204,completed
3358888911931865600,2412845775955738624,1712.87,1585880467,1585880486,completed
1933935607408848384,2412845775955738624,1215.06,1587013571,1587013589,completed
3097905411944405504,2412845775955738624,527.47,1603431331,1603431349,completed
2454017543673464832,2412845775955738624,955.84,1597570193,1597570200,completed
245213001214084736,2412845775955738624,1445.43,1589554298,None,failed
775286219274585856,2412845775955738624,1185.14,1590101984,1590102001,completed
2297311269677638400,2412845775955738624,1102.46,1578424771,1578424785,completed
1117548445733998464,2412845775955738624,1817.82,1588353310,1588353311,completed
3355703571095142912,2412845775955738624,1060.33,1598191557,1598191559,completed
1963354505024488192,2412845775955738624,1864.36,1579317460,1579317471,completed
1498323030640348672,2412845775955738624,446.08,1600607125,1600607144,completed
2570810734858293760,2685150762779108864,1192.01,1599162600,1599162615,completed
2623473194501129728,2685150762779108864,646.96,1599234612,1599234614,completed
1804055640113890816,2685150762779108864,24.51,1601071393,1601071411,completed
1613132229679563520,2685150762779108864,532.41,1578792394,None,failed
3207274138400201216,2685150762779108864,1759.51,1590411679,1590411684,completed
44245764418332128,2685150762779108864,1718.33,1580362492,1580362509,completed
2339039337474219008,2685150762779108864,1245.13,1580412232,None,failed
2593748097783532032,2685150762779108864,62.42,1585540967,1585540984,completed
3288697262578903552,2685150762779108864,974.57,1607318746,1607318765,completed
1346929646085229056,2685150762779108864,593.28,1585547799,1585547814,completed
344342337557377152,2685150762779108864,1326.95,1584757463,1584757464,completed
1400294933278901248,2685150762779108864,1651.97,1605186954,1605186968,completed
2857328058056033792,2685150762779108864,1859.6,1582303468,1582303473,completed
3143938294674304512,2685150762779108864,799.08,1602051059,1602051067,completed
3333996720242338304,2685150762779108864,439.16,1586558516,1586558527,completed
3275601119402850304,2685150762779108864,1934.35,1580471448,1580471451,completed
1667026971770163712,2685150762779108864,258.75,1606026058,1606026076,completed
1117516264973876480,2685150762779108864,1571.73,1588784150,1588784153,completed
1211823383753802240,2685150762779108864,660.03,1591870140,1591870143,completed
2392554588718556160,1566362624081801984,1700.97,1589096443,1589096450,completed
1379402928125586944,1566362624081801984,1683.03,1588198397,1588198414,completed
723524505681419264,1566362624081801984,233.2,1601043708,1601043708,completed
98664121948132176,1566362624081801984,1417.87,1578456513,None,failed
1419815653887878656,1566362624081801984,1044.86,1608209966,1608209973,completed
1601282968365545984,1566362624081801984,1000.08,1583080961,1583080972,completed
850167218107388416,1566362624081801984,1424.95,1588401029,1588401035,completed
472367572815017280,1566362624081801984,1783.72,1596523298,1596523305,completed
1882530397938595840,1566362624081801984,1829.51,1582050096,1582050114,completed
1135675971933675776,1566362624081801984,937.05,1577970569,1577970576,completed
3158333364922855424,1566362624081801984,991.51,1599042393,1599042400,completed
427508266887303232,1566362624081801984,240.4,1580746365,1580746381,completed
2713938085296660992,1566362624081801984,1694.19,1588322506,1588322506,completed
908878486669315328,1566362624081801984,1904.36,1605610562,1605610574,completed
1816601624762345728,1566362624081801984,1475.48,1590658092,1590658105,completed
2196300453309401344,1566362624081801984,514.9,1602791582,1602791598,completed
427673392646486848,1566362624081801984,499.08,1595025646,None,failed
1343909489359518208,3112768231624215040,144.21,1599521396,1599521408,completed
2243216818979954432,3112768231624215040,787.68,1595032641,1595032660,completed
1971237567938105600,3112768231624215040,1816.7,1603613222,1603613236,completed
1541489744207104512,3112768231624215040,663.8,1582059556,1582059558,completed
2000478648908169728,3112768231624215040,1904.78,1604182955,1604182966,completed
1974148322390605568,3112768231624215040,172.48,1581501107,1581501114,completed
1734199938596024576,3112768231624215040,1950.87,1600694260,1600694275,completed
2748696695256389120,3112768231624215040,1326.14,1589446426,1589446435,completed
625073575138170624,3112768231624215040,1280.99,1586646082,1586646095,completed
2870409100745977856,3112768231624215040,1073.52,1579398229,1579398230,completed
2772933964081442304,3112768231624215040,875.32,1584685220,1584685220,completed
1789855263339493376,3112768231624215040,1800.6,1595342197,1595342211,completed
3020215307696114688,3112768231624215040,1193.28,1580722618,1580722619,completed
1010125662403648640,437097972185723328,1076.96,1591449687,1591449687,completed
185276489220663136,437097972185723328,29.09,1607976398,1607976403,completed
1412480518474279424,437097972185723328,954.22,1587299548,1587299558,completed
221357147933958016,437097972185723328,1709.45,1586929338,1586929344,completed
984030532759364224,437097972185723328,1267.82,1579818039,1579818049,completed
447104733139322496,437097972185723328,1501.92,1600015956,1600015962,completed
3123599091030866944,437097972185723328,290.25,1607540426,1607540434,completed
929411448536855808,437097972185723328,1578.73,1591056875,1591056889,completed
2810719965359109120,437097972185723328,1971.55,1607389894,1607389908,completed
2737616272151946240,437097972185723328,406.4,1585850782,1585850794,completed
285174267307202688,437097972185723328,302.65,1579518612,1579518622,completed
524640554849189120,437097972185723328,1942.06,1592055735,1592055753,completed
1339610901537523712,1498863750084026112,1418.23,1585826368,1585826373,completed
3027011386444405248,1498863750084026112,1216.17,1587890705,1587890712,completed
1757520381651891968,1498863750084026112,413.2,1585199126,1585199143,completed
213533803103042848,1498863750084026112,1314.97,1606241788,1606241804,completed
2691318380721765376,1498863750084026112,946.24,1590842157,1590842162,completed
1040810153984080512,1498863750084026112,1014.24,1587569825,1587569830,completed
2051762527252610816,1498863750084026112,379.44,1578278685,1578278691,completed
1843245540614843136,1498863750084026112,486.49,1596871104,1596871123,completed
3102858570743114,1498863750084026112,1715.27,1578936885,1578936903,completed
3052496030955060736,1498863750084026112,636.29,1580422063,1580422078,completed
1201704887670912768,1498863750084026112,1223.24,1597602034,1597602037,completed
921280518057789184,1498863750084026112,794.02,1597375882,1597375898,completed
67232412706405800,1498863750084026112,1574.95,1592800047,1592800064,completed
2747252380790056448,1498863750084026112,798.74,1589108814,1589108820,completed
1834887537061518080,1498863750084026112,1097.21,1606979447,1606979450,completed
1116765319325304576,1498863750084026112,1300.16,1590627284,1590627300,completed
1302597266828952832,646737011634781184,339.63,1599210197,None,failed
2239832026113026816,646737011634781184,1928.9,1599526635,1599526636,completed
588255716254519040,646737011634781184,1571.77,1587781972,1587781978,completed
783663042134848256,646737011634781184,27.92,1582843559,1582843572,completed
3277876651741030400,646737011634781184,1996.8,1604470177,1604470192,completed
2180172247746635008,646737011634781184,443.94,1602568030,1602568039,completed
297008679666320128,646737011634781184,1553.54,1590489588,None,failed
1891613878173317376,646737011634781184,753.1,1581454850,1581454854,completed
1666527594349935104,2262948217781874176,735.36,1605923371,1605923378,completed
1201810677058831360,2262948217781874176,410.82,1597209254,1597209255,completed
2972529248601419264,2262948217781874176,585.99,1608014571,1608014581,completed
1069951521852968704,2262948217781874176,1174.09,1608205428,1608205441,completed
3155883231059049472,2262948217781874176,1084.34,1588300719,1588300724,completed
1283612464237144832,2262948217781874176,1151.44,1590797802,1590797819,completed
2112579362126125056,2262948217781874176,1388.76,1577892174,1577892188,completed
161535953126799392,2262948217781874176,1967.4,1605305286,1605305299,completed
2634045948178645504,2262948217781874176,1774.04,1589064330,1589064341,completed
919719378573723648,2262948217781874176,959.77,1604818793,1604818803,completed
1902725557138351872,2262948217781874176,1999.32,1592877263,1592877276,completed
2693269987349244416,2262948217781874176,1690.41,1609380495,1609380507,completed
756898847928759936,2262948217781874176,8.5,1599780915,1599780923,completed
1417928760640244480,2262948217781874176,75.98,1591456330,1591456335,completed
3352729139731070976,2262948217781874176,148.47,1578408644,1578408660,completed
1408925462205729536,2262948217781874176,1452.94,1590678226,1590678242,completed
127365416368663760,2262948217781874176,34.54,1600841622,1600841630,completed
513112922221377472,2262948217781874176,1942.47,1594206902,1594206903,completed
1124124906504857344,2262948217781874176,1021.9,1587369092,1587369101,completed
2338266369191637504,2262948217781874176,159.62,1599627810,1599627820,completed
3238324349885282304,2262948217781874176,144.93,1588014413,1588014417,completed
636626320317745920,2262948217781874176,111.36,1598718242,1598718249,completed
1506597500670896896,2262948217781874176,1097.44,1590997179,1590997189,completed
3322303717705858048,2262948217781874176,305.26,1585285896,1585285902,completed
1853176903951932160,2262948217781874176,460.43,1601022424,1601022436,completed
555659624375187264,2262948217781874176,691.41,1591238759,1591238760,completed
1048043849943240576,2501863847220591104,1848.53,1608906001,1608906013,completed
1400093453882272768,2501863847220591104,132.0,1583566142,1583566155,completed
2248909860227699968,2501863847220591104,912.8,1585302096,1585302099,completed
947105726761711104,2501863847220591104,9.72,1580695678,1580695678,completed
3061710169459874304,2501863847220591104,1083.88,1593399049,1593399063,completed
2172279610375130880,2501863847220591104,532.49,1592615715,1592615728,completed
1839518665960050688,2501863847220591104,554.8,1597947100,1597947110,completed
2637807534026030080,2501863847220591104,835.94,1584440955,1584440972,completed
395006850128715520,2501863847220591104,539.09,1584770887,1584770887,completed
2384314776744163840,2501863847220591104,991.51,1605544360,1605544369,completed
768625746904234368,2501863847220591104,832.46,1581917834,1581917835,completed
240676907281576992,2501863847220591104,158.53,1593586110,1593586122,completed
2610625837302246400,2501863847220591104,666.32,1582573034,1582573035,completed
1227885020931787264,1230671909463718400,1889.19,1606848299,1606848301,completed
1761271676669424896,1230671909463718400,640.0,1604514706,1604514713,completed
594331478294067200,1230671909463718400,790.16,1583255408,1583255408,completed
1932222852495677184,1230671909463718400,1796.9,1588541885,1588541893,completed
2652702663597360640,1230671909463718400,415.77,1602268456,1602268458,completed
1164883732457210880,1230671909463718400,672.18,1602015284,1602015291,completed
3349375570807944704,1230671909463718400,1951.84,1587864587,1587864606,completed
339696080521385792,1230671909463718400,1273.41,1600163330,1600163344,completed
2944522359296207360,1230671909463718400,1071.52,1604825818,1604825829,completed
2743696923946523648,1230671909463718400,1179.33,1579073559,1579073560,completed
2278028721973127680,1230671909463718400,707.4,1580955607,1580955607,completed
2750232725576186368,1230671909463718400,1450.85,1581224672,1581224683,completed
2679337266856013824,1230671909463718400,1893.41,1580318700,1580318711,completed
2437098123960949760,1230671909463718400,557.54,1591993852,1591993852,completed
378878192864562432,1230671909463718400,1413.85,1599488114,1599488120,completed
1910372731117534720,1230671909463718400,1642.01,1602750305,1602750324,completed
1948029961382820864,1230671909463718400,1681.7,1579940121,1579940133,completed
1059691792788736000,1230671909463718400,950.87,1584199970,1584199971,completed
1105773003116143616,762958693499728256,1347.63,1602333279,1602333282,completed
2005830423152257280,762958693499728256,1879.27,1600256856,1600256871,completed
2348894771226141184,762958693499728256,564.31,1609220263,1609220275,completed
387474696365246528,762958693499728256,294.83,1594642439,1594642455,completed
3390566509759316480,762958693499728256,113.0,1598617499,1598617513,completed
2416579491337144320,762958693499728256,1809.76,1604559750,1604559764,completed
1614283893368186368,762958693499728256,283.91,1585803948,1585803955,completed
2696063593952664576,762958693499728256,1514.38,1589119084,1589119101,completed
357468496088775488,762958693499728256,1342.42,1578911361,1578911366,completed
3332858638761349120,762958693499728256,172.0,1605086398,1605086403,completed
493300355444421248,762958693499728256,92.03,1593232103,1593232104,completed
2738615184178376704,762958693499728256,1100.99,1584683615,1584683620,completed
1522427470638574848,762958693499728256,162.95,1591190017,1591190030,completed
1051196842747484416,762958693499728256,944.92,1579860808,1579860812,completed
1321028370371049984,762958693499728256,1.02,1604977241,1604977248,completed
2699179632011879936,1981236333475589376,1961.85,1587003063,1587003073,completed
3063923616175880704,1981236333475589376,1120.93,1608108299,1608108299,completed
2236843604064521472,1981236333475589376,1088.72,1597069667,1597069667,completed
2726701679560559104,1981236333475589376,720.55,1605695563,1605695573,completed
2396116639915557376,1981236333475589376,1855.66,1607656571,1607656571,completed
3308336680809125376,1981236333475589376,129.58,1578307213,1578307225,completed
1168984381030151680,1981236333475589376,1682.29,1606134052,1606134061,completed
1297934853640862720,1981236333475589376,69.89,1579417058,1579417064,completed
654092892819725952,1981236333475589376,1990.18,1591631938,1591631949,completed
1045495463908074368,1981236333475589376,766.6,1596839964,1596839979,completed
1433563437236888064,1981236333475589376,550.88,1580006516,1580006527,completed
2394479478313895936,1981236333475589376,1638.28,1582624284,1582624296,completed
210318507279629760,1981236333475589376,265.61,1578720055,1578720062,completed
640432814142802432,1981236333475589376,623.42,1579337346,1579337365,completed
1801301415093627904,1981236333475589376,1835.96,1603914318,1603914321,completed
139289471512325344,1981236333475589376,746.78,1578648367,1578648386,completed
2099233930326015232,1981236333475589376,448.07,1601341224,1601341227,completed
1102639648121543296,1981236333475589376,1328.68,1605182079,1605182083,completed
3262188375527874048,1077890747271987200,1925.94,1590804486,1590804505,completed
457733746214452352,1077890747271987200,1919.5,1605134322,1605134340,completed
452803094220274496,1077890747271987200,662.61,1595595487,1595595499,completed
3049275906351258624,1077890747271987200,1663.87,1602846715,1602846731,completed
1680316965185012224,1077890747271987200,605.48,1577873319,1577873327,completed
1601172905240953344,1077890747271987200,663.14,1588127964,1588127969,completed
387444541770262272,1077890747271987200,1871.02,1606762917,1606762931,completed
578536990259384320,1077890747271987200,193.06,1585363338,1585363339,completed
3037520495328388608,1077890747271987200,1164.8,1591302820,1591302839,completed
367611193467120896,1077890747271987200,1181.38,1585941375,1585941383,completed
2118878796479751424,1077890747271987200,302.44,1591533564,1591533573,completed
581412962801315200,1077890747271987200,384.52,1600458430,1600458438,completed
736125752894356736,1077890747271987200,911.22,1596355284,1596355288,completed
197799378116353056,1077890747271987200,1272.32,1577964367,1577964379,completed
237502222737876832,1077890747271987200,1066.39,1588365768,1588365786,completed
1132693157229840768,1077890747271987200,1755.14,1586094393,1586094397,completed
1218943075301640960,1077890747271987200,904.85,1604033794,1604033798,completed
2509350974349906944,1818933892737577984,393.23,1593415779,1593415789,completed
1701776500311147520,1818933892737577984,1787.2,1581175702,None,failed
1135646945543083904,1818933892737577984,953.45,1600439303,1600439315,completed
2972408616660539904,1818933892737577984,1582.8,1607867302,1607867310,completed
1082025277360590080,1818933892737577984,504.35,1588598792,1588598796,completed
2376797678688723968,1818933892737577984,899.91,1588085077,1588085083,completed
2144749708615240960,1818933892737577984,996.66,1579163293,1579163296,completed
2285323522682850048,1818933892737577984,923.61,1597380708,1597380711,completed
2626430423785433600,1818933892737577984,100.28,1591476136,1591476150,completed
479204958035814144,1818933892737577984,1049.52,1604181092,1604181096,completed
2685500306750645760,1818933892737577984,405.69,1593855778,1593855797,completed
71633563871934312,1818933892737577984,1378.4,1586174648,1586174658,completed
2786556125316487168,1818933892737577984,9.73,1583771247,1583771250,completed
1384022369179586560,1818933892737577984,512.09,1603928359,1603928359,completed
2937144448782160896,1818933892737577984,1684.29,1586372943,1586372951,completed
845137574264613120,2956053193074227712,1258.17,1604537143,1604537161,completed
3102569962926821888,2956053193074227712,307.82,1584980524,1584980531,completed
2443012190095975424,2956053193074227712,772.31,1590613734,1590613753,completed
2664501238346916352,2956053193074227712,860.42,1600952580,1600952593,completed
720666354175410304,2956053193074227712,785.21,1589406133,1589406150,completed
837615270826667008,2956053193074227712,898.95,1579348955,1579348968,completed
3023962053271623168,2956053193074227712,69.69,1589940889,1589940889,completed
3025117439245685760,2956053193074227712,971.36,1590684329,1590684347,completed
2153545656818033408,2956053193074227712,1587.51,1581421500,1581421504,completed
1441669380481876736,2956053193074227712,4.66,1605243342,1605243342,completed
2955550114521037312,2956053193074227712,274.33,1581532471,1581532483,completed
1362179078607732480,2956053193074227712,172.81,1606695047,None,failed
1602074309977336832,2956053193074227712,694.42,1588760437,1588760451,completed
1247046908690627584,2956053193074227712,882.16,1593031563,1593031579,completed
2891252120312777216,2956053193074227712,742.26,1589960743,1589960757,completed
442801572241578432,2956053193074227712,1147.11,1595996151,None,failed
2875947723181347840,2956053193074227712,1181.27,1589080553,1589080557,completed
1870853950201542144,2956053193074227712,546.73,1606345191,1606345191,completed
2810451931734607872,2956053193074227712,1910.16,1603466872,1603466874,completed
888851162941864576,2956053193074227712,732.65,1583208465,1583208475,completed
3188149237008057856,2956053193074227712,563.46,1594233689,1594233696,completed
807051136374798080,2956053193074227712,1801.65,1578459222,1578459235,completed
1206639137870663680,1254751137615627520,690.76,1578000938,1578000952,completed
193513689331157376,1254751137615627520,221.8,1590430821,1590430827,completed
1722309423140309248,1254751137615627520,631.93,1596346101,1596346119,completed
1655429389121459200,1254751137615627520,1697.0,1589733799,1589733808,completed
3220066907026317824,1254751137615627520,1642.42,1579648213,1579648214,completed
2347100754997859328,1254751137615627520,1819.01,1580843715,1580843721,completed
1679409110214738688,1254751137615627520,1875.17,1580628807,1580628824,completed
2384331512656526336,1254751137615627520,25.3,1587116377,1587116393,completed
593335727299410944,1254751137615627520,1740.07,1587902975,1587902975,completed
2000773493739393792,1254751137615627520,1548.32,1603810576,1603810578,completed
3360157997304550912,1254751137615627520,677.25,1600608911,1600608915,completed
1882243010637948160,1254751137615627520,1695.17,1585794777,1585794790,completed
785590978223180928,1254751137615627520,1300.45,1606799330,1606799340,completed
1782769311810661888,1456642983024520960,1911.74,1596260751,1596260757,completed
1251459859890406912,1456642983024520960,1647.3,1579115724,1579115740,completed
1799588627838802432,1456642983024520960,462.36,1604106786,1604106788,completed
1733269292876955392,1456642983024520960,1472.3,1605365194,1605365203,completed
3026441897264120832,1456642983024520960,303.08,1598237574,1598237585,completed
1539552771586524416,1456642983024520960,196.94,1585942713,1585942731,completed
653938973295697536,1456642983024520960,471.63,1601633385,1601633403,completed
796358781779383168,1456642983024520960,656.94,1578230415,1578230418,completed
1265304123907566592,1456642983024520960,530.01,1580413964,1580413964,completed
2865908959127774720,1456642983024520960,202.33,1581613749,1581613764,completed
